reward_trajectory_1,reward_trajectory_2,reward_trajectory_3,reward_trajectory_4,reward_trajectory_5,reward_trajectory_6,timestep,actor_loss,critic_loss
322.06227234950086,320.8353416946458,329.25878989124953,333.26671259732666,327.85581082776457,318.8144258762235,45500,4.261411666870117,0.12273271381855011
314.17630388434844,316.1195594644726,315.1036252992242,315.73918372533694,318.0049089880386,315.5036643154241,46500,4.274506568908691,0.14015324413776398
331.7003255825589,326.2053730701043,264.36167736514074,281.44270414211735,282.10115981339254,283.7210639605653,47500,4.293219566345215,0.1715327799320221
223.34155379689884,208.02892543007826,235.00645494171607,225.2146304267426,218.5872347059763,225.2100971933071,48500,4.340263843536377,0.1784759759902954
288.9453741235122,304.17628580816955,303.85745658827415,291.9599811602854,313.09738257033587,300.88372321966483,49500,4.313689708709717,0.17131775617599487
327.7714285212172,328.08708538589417,290.9028778019394,263.34239817956177,265.3140303267628,330.1057558487246,50500,4.298488616943359,0.16386699676513672
166.68905795142808,167.706318320517,166.44901671587672,164.62046777696693,166.6754611057793,167.82652269090252,51500,4.338781356811523,0.15259544551372528
163.69168094688277,166.54364055031792,150.373791618536,165.11183842410236,151.66125118167722,164.95824837717788,52500,4.342831611633301,0.125056654214859
161.82207662963472,160.81943837466233,153.155943998875,167.6088483495568,166.4711780111107,152.45070917537652,53500,4.321106910705566,0.09607931971549988
187.64248473536028,211.71951507706933,187.10563178335806,203.78252980936642,170.3902299958936,230.6022127446809,54500,4.377338886260986,0.08308837562799454
262.74830166462385,267.0818727686662,321.4364672495052,229.8574177963368,321.4758642297162,337.95881342113046,55500,4.384954452514648,0.07782359421253204
185.22294498326167,180.02325891759983,177.1673761409486,182.12973507473882,186.9135181467117,196.85611429703295,56500,4.389279365539551,0.058315228670835495
312.20493820469306,257.53804612136383,316.20978021585614,258.791557360871,253.79722669594716,270.08436453889624,57500,4.403792381286621,0.06348725408315659
238.75082615941795,333.3842957744069,324.65754909228446,239.30967776903853,250.96648540773973,320.58561793123994,58500,4.407905578613281,0.06816530227661133
278.1678504258038,265.7232274055736,265.7899058902808,249.81191731593958,275.21608952994393,258.6425228732963,59500,4.419094562530518,0.07080721855163574
250.97207190406215,251.74154068702984,336.8711009285118,254.48922989102965,316.55703818025586,258.6593796293238,60500,4.436381816864014,0.07758529484272003
339.88826597949594,335.5541744343086,336.2065667783516,341.2661668745174,338.23025398936784,330.78250392214034,61500,4.476319313049316,0.08562770485877991
345.4037871222136,338.8081246435854,343.33570837834867,341.4118872998416,343.3559403550165,339.6449497292548,62500,4.459203243255615,0.08595924079418182
292.2890871992648,336.0628001691907,333.6394600211751,281.506571058404,295.4459023937152,320.1076047428348,63500,4.484057903289795,0.08735334873199463
328.8676285793996,329.7742210712724,332.69090197963294,319.645693463424,321.05006157218503,328.9822549149706,64500,4.445443630218506,0.07327410578727722
326.78399070661646,173.3123620613056,156.94772261898626,161.55527224482745,328.16399462616675,152.1759925061666,65500,4.514815807342529,0.06889217346906662
205.7662861658123,211.7238454912289,208.5318265796137,205.61246572263283,206.90417382478427,208.9922278688611,66500,4.479334354400635,0.06287364661693573
224.45562488670194,220.97510324852558,225.2163075432573,222.91939808017528,232.69206176208624,217.4458529987186,67500,4.493876934051514,0.05628809332847595
204.35606794942333,207.39245050743088,329.70032501903523,318.89669138488733,205.09947615441666,199.97316574265935,68500,4.49894380569458,0.0487276054918766
205.81419446761458,325.04790645212535,202.91583389324492,203.4317042450573,198.97115924248112,208.25856258512655,69500,4.54218864440918,0.050276435911655426
324.1914673771945,317.61321487785864,317.96554106849527,315.3196074348034,321.2046746667018,318.66610946929416,70500,4.565610408782959,0.0503554604947567
309.7149877395037,316.99101445881985,309.18553805972465,341.5215870777863,335.6839204490927,336.3787918333578,71500,4.518397808074951,0.04387558251619339
264.18924986326306,281.13993466625095,283.11585970061327,263.34050379206525,277.39963713650104,265.1173545507275,72500,4.554917335510254,0.04437895119190216
324.20271103825934,295.03837370783725,241.58389488128105,243.88079011201577,277.5139360446121,285.9117786652268,73500,4.5891594886779785,0.04674050584435463
283.9814370489819,337.17558964916884,281.3585384715355,266.6260108114752,272.32457534124944,290.0037682583261,74500,4.593740940093994,0.044227804988622665
316.3063878923106,309.45786467088294,313.6752082941657,330.2101786128714,314.7553825389545,329.7806986865034,75500,4.562252044677734,0.049385469406843185
343.74805435421564,341.07121270560816,331.1702389519825,348.3715228627066,347.0406456540129,338.4476686892272,76500,4.592891693115234,0.04211481288075447
356.61458297737573,355.48194431718133,362.36728249594313,360.8477136393337,360.1961330288059,359.25951583497664,77500,4.585601806640625,0.04378180205821991
341.4073765453489,294.35937328304885,308.5061385419131,336.46114848709675,340.41948592955015,290.6785570582905,78500,4.60255241394043,0.04676184803247452
317.93900019154944,313.75751909694566,302.9613756008544,312.8501196542261,270.7764818118617,293.85728783749215,79500,4.651220798492432,0.03748862445354462
298.4430891316153,351.43213232409323,336.20220201737664,275.7608309763115,349.8170807148741,331.5892853180825,80500,4.643322467803955,0.040794894099235535
336.34388593250577,344.0372806367525,343.5820739055395,331.1635515190798,335.57538527213245,323.67839059139806,81500,4.655691623687744,0.0367608368396759
299.0928782208176,306.1798382367981,311.928112000921,298.31588208527893,304.9974932476487,301.63754415387916,82500,4.6882004737854,0.03410812467336655
314.2659796160554,180.63805932218145,314.14261247603156,314.9630448637244,287.71632151304533,314.47295785257296,83500,4.670792102813721,0.03617222607135773
312.46337008215676,302.5774409543196,312.01278296187155,305.44154497297905,311.0637297550874,310.4228361095768,84500,4.69338321685791,0.03751332312822342
279.7565746837499,183.0976181654902,325.61951100802344,283.0321786489677,183.00021145318914,183.4029831717197,85500,4.731197357177734,0.03953440487384796
297.8227745898588,301.5484679594241,299.58040351095065,297.35492933807194,299.09061596996673,301.68605968468114,86500,4.716566562652588,0.03309451416134834
315.2480743268567,305.35003423115324,312.1996982066813,313.80823362008175,308.1419682574428,309.05698739274163,87500,4.68538761138916,0.03694400191307068
316.7108895680418,298.2424919875339,313.8824097452438,316.65196247331784,308.6243032847934,312.96645646204144,88500,4.7255539894104,0.033492643386125565
333.14931588775477,337.985642766083,336.0774341073635,334.93367565384506,333.85715944416415,338.4622996465198,89500,4.7686767578125,0.03301820158958435
305.2451105873989,332.9570228622878,334.78981783227476,300.8024936047229,337.72994380294324,305.2013917133926,90500,4.749608039855957,0.03104906715452671
314.7649362573683,339.57568262310645,351.2305596207664,362.0311750645412,354.3705448888848,354.8753000151515,91500,4.7962727546691895,0.030943207442760468
322.60681201526916,313.7546233352569,332.4324993807376,335.50927624626854,322.0494928959902,318.5170890578891,92500,4.782926082611084,0.027362603694200516
344.8643794836908,344.8430213439384,327.65773322580867,345.9591905637379,328.38759395944817,329.1920770055317,93500,4.780816078186035,0.028876375406980515
340.346591598135,342.38814627520435,348.66600243984254,352.606848345034,337.5389189446242,352.09589833636244,94500,4.8043365478515625,0.025875097140669823
349.05381461209913,343.47423437115714,347.3172949692173,355.6366450639648,343.74333032141334,350.45901394896634,95500,4.804183483123779,0.026770399883389473
344.0355894494593,340.4533793611137,348.72449205998925,338.41922344792016,346.59908989257764,336.4214082644854,96500,4.821407318115234,0.027510911226272583
347.37389372886105,342.0383413037797,345.09621572638724,347.1292113029208,340.56180133856685,344.2640472242514,97500,4.8466644287109375,0.02711918205022812
345.2805623546659,351.0275226185988,347.19949230795197,323.54291752169536,344.31309678251966,344.6450086730742,98500,4.796417236328125,0.026654545217752457
361.5578082422523,344.6185221917031,332.5184134546565,343.06063329645434,345.01411590303354,366.0175779621939,99500,4.816125869750977,0.026723414659500122
364.9881333910986,358.2104965162186,345.6443578875596,341.72726931786895,349.5214394064081,342.8721841847988,100500,4.853494644165039,0.02294722944498062
338.092047817658,334.8099193911229,344.88186118191624,335.64562236114296,342.68461282480575,336.8083609234328,101500,4.858475685119629,0.025825664401054382
354.88346556064994,334.8465834750242,348.0533248874442,349.45297939213305,337.80293034924006,340.3825097828869,102500,4.839047908782959,0.022502832114696503
313.55894387420574,314.85221725930313,313.2785036226525,317.0654581900244,316.0690663863492,311.13740402624785,103500,4.888449668884277,0.02171267382800579
346.042499642747,342.79972516199757,321.0994019450215,321.9502522692609,341.10008580532684,321.29884094773604,104500,4.868112564086914,0.02409772202372551
359.4778137603219,345.13224179765257,353.83960123501265,358.7444907096309,339.55546881852814,358.41265427702103,105500,4.911089897155762,0.021780826151371002
350.52331893355046,354.00120364072654,349.2589918878456,344.7013605163545,349.2908084468291,350.1470732578363,106500,4.8461761474609375,0.02012181654572487
358.27548176259006,356.5056991963831,344.56568969134463,364.78144705283034,347.0017530246624,347.53191960852143,107500,4.904881477355957,0.021809931844472885
341.28631426443434,350.9600064420427,346.4265804675789,345.4767690356091,344.8118457140327,349.2241590588544,108500,4.958825588226318,0.02046344429254532
310.36277388414555,250.7756490554363,309.1102661690507,318.07353577962004,313.3612488457484,311.0497704418148,109500,4.937509536743164,0.02004280686378479
343.4229896900563,314.2923507646941,314.337007293469,316.1048772301492,311.95508860076586,312.69988800071906,110500,4.928642749786377,0.020368631929159164
312.8944021670996,309.70570376279505,309.31691078673805,309.82227261201325,311.91083671499166,308.2104920009793,111500,4.947373390197754,0.020754000172019005
294.8697018161873,291.63061898589194,289.70524179417214,340.6589146137302,338.0109536565811,187.45258938587818,112500,4.947200298309326,0.02081173099577427
105.1371388134354,34.85113101314263,268.91178894131355,346.38230855435006,345.23918598279283,360.36017291454584,113500,4.987224102020264,0.018332798033952713
32.76483614304345,319.4023227564047,34.156053730794405,34.44086849372824,32.63045619775715,361.13759590189994,114500,4.990543365478516,0.019857974722981453
337.89699203608626,328.5422069357053,305.192981307499,174.6968380529476,341.6032365074682,178.17851847008848,115500,5.016894340515137,0.019213669002056122
349.20610314509776,351.96831266693414,348.92226065439337,349.42208932225304,347.9944248205959,348.93397375062193,116500,5.01856803894043,0.018725909292697906
347.8155936080436,355.5327259554433,354.9701092740863,350.1793550761186,352.8600777130474,352.8727695892086,117500,5.017094135284424,0.019778260961174965
173.01612272260968,334.66221120493304,338.8042455004212,172.24443132249525,330.3649601274267,173.00280765861393,118500,5.016508102416992,0.019088096916675568
339.1012269074022,341.93310169372756,345.0443876033674,344.4291642084709,344.8715241384396,346.4587752715876,119500,5.058178424835205,0.01850404217839241
347.4177077266399,348.1852061259144,327.01280364982694,349.2814205761895,345.8491822210534,339.77653706549154,120500,5.035628318786621,0.019235316663980484
341.2285384523441,324.9523233669518,342.0502019404667,343.89207976771104,327.4394392351123,338.760039066215,121500,5.07009220123291,0.01639987714588642
336.3328336468689,340.99562363301936,348.6558048414007,330.6128813089317,341.0958560248886,330.6054557042697,122500,5.152215480804443,0.016263974830508232
320.1501480837892,326.3672891681606,324.1694936469252,321.3198886965727,326.1672622905099,324.04258520640104,123500,5.133471965789795,0.018370117992162704
345.17097502634425,349.4288001656673,341.71651089176635,334.03558052205864,327.5248308847406,348.8485766037,124500,5.0934953689575195,0.017283812165260315
353.5088507031445,345.9932125340945,345.548730952374,354.1906539828311,351.1282434765001,357.3273134425592,125500,5.0977959632873535,0.014778783544898033
201.6540795636604,207.45644738591648,326.59961434498155,328.1809363287043,197.98055739765005,159.42916304146945,126500,5.109910488128662,0.017836442217230797
323.0351555291294,343.16049640336007,339.52794901014425,322.59191714737227,339.46655634842944,341.051811102841,127500,5.138686656951904,0.015763191506266594
323.70662520351345,259.99223100967674,318.58835500437283,317.39802800882694,323.15274120967354,320.2738408466207,128500,5.147243499755859,0.014708247035741806
332.1963263985553,329.2178067524286,323.86480204902426,333.63785660993096,333.1783456549173,331.7719317143081,129500,5.148566722869873,0.017129532992839813
337.23871072589037,329.3010640837099,329.41565041524063,330.1472567186304,329.30744666352393,265.23134577872,130500,5.171633720397949,0.015046956017613411
332.57192876368487,332.60743438287005,216.7145982527336,229.7448222354878,331.46511036139367,254.1003851501673,131500,5.1671061515808105,0.015415575355291367
332.9600357226234,333.8927067904679,332.6922220189225,188.23465837342317,335.16717174986485,333.9336672189489,132500,5.168350696563721,0.01602897047996521
349.1723124062916,358.07383665861926,334.0210794361852,360.7633778508789,333.5091576119773,350.5065903188525,133500,5.183678150177002,0.018815094605088234
195.55232250640984,359.5462747904483,197.37625011907028,360.33337281913435,339.6981936954682,360.87945263751806,134500,5.225473880767822,0.01819491572678089
350.5314087932654,195.29945049607178,306.37525711090217,275.1589527996224,275.62381034596274,289.25623824220963,135500,5.219754219055176,0.014325136318802834
331.5542485778804,339.8153636974714,353.9103678637061,341.40585240829483,188.69641776237668,352.60408496621164,136500,5.196778297424316,0.018220599740743637
330.52970941221287,344.6445669052589,327.5993682952617,353.72277642575926,336.62295858455116,346.35203758994146,137500,5.230555057525635,0.015459970571100712
323.66700443173403,320.29888728784493,325.8301583838195,353.703797641947,319.51133496041905,308.9054970090707,138500,5.223029613494873,0.014954794198274612
322.2163116951196,154.67638933775177,230.4151284957718,329.11622177557166,265.3183596261047,321.4131497739985,139500,5.269332408905029,0.014038946479558945
167.8250183260907,164.2328524843132,193.2742408954723,159.72672048422618,158.68171928330568,330.0240609889348,140500,5.267020225524902,0.014758972451090813
344.52735165225636,345.6924027849083,327.87538465138766,343.2770190012787,353.6150357065017,339.99227312083184,141500,5.3204026222229,0.012857767753303051
302.64656599922563,289.860659640614,334.0082128141896,302.1552310049163,335.40215651597856,300.3438854636156,142500,5.270031452178955,0.014867806807160378
346.52194722284287,350.2074658637552,361.6853902622734,324.3534369250366,345.6966989808991,345.53067083119936,143500,5.269768714904785,0.015729287639260292
346.73152351760285,193.3593179576016,195.0751416671306,194.62672021754523,195.5560952652828,195.17716296693263,144500,5.297001838684082,0.01503942720592022
312.11796765596114,192.31479826866516,309.6825974913436,193.7342509937559,304.5208750158308,298.2328177344248,145500,5.259409427642822,0.016901981085538864
37.2838965019597,343.8825816265219,193.5233152579166,346.44591883411067,197.2953688179359,193.32636207776602,146500,5.360450267791748,0.012790330685675144
368.1793604999898,191.85437150548088,193.77377068566807,192.42176617635883,357.51023047569225,191.79620537440687,147500,5.329089164733887,0.014032183215022087
357.865017390613,364.4287641622013,199.43507575392434,364.467729408377,366.25418266541794,372.75085411934157,148500,5.353963375091553,0.01387716643512249
200.84426332747017,358.18750618446984,199.12989405666582,164.14335225477805,164.39841361313785,196.35713261295817,149500,5.3643598556518555,0.013425870798528194
196.01498504871014,300.8569815287516,347.0302106383119,365.40080091802827,197.77213534001538,330.2141308997947,150500,5.390376567840576,0.014889374375343323
342.8615849695626,325.1708529324627,207.84270606673127,208.36781782241738,340.08282317466507,335.74330574807175,151500,5.368061542510986,0.013521770015358925
317.06385782452827,319.0564178596536,317.92656064944765,325.95914438541587,317.74094102147296,326.9732420145172,152500,5.3917412757873535,0.012228505685925484
337.5870227669128,339.0779041878168,336.87925415753415,319.44751828761014,342.60184200739565,323.99123644317797,153500,5.409241676330566,0.01164964772760868
311.368067914409,349.88444228006836,365.6293807546904,347.5045655423548,313.9413383306995,304.2402774955007,154500,5.3985209465026855,0.015055248513817787
351.4714236749309,351.43110445282093,354.09965168970024,327.67236994859735,194.3995195555057,196.53278697700966,155500,5.425253391265869,0.013856268487870693
193.93859526407195,193.95283314604265,302.6245455951234,347.49016437709486,342.6600601481528,194.8996472457349,156500,5.3936262130737305,0.01315062865614891
316.0135232168642,317.10058625995094,194.64299891332783,338.95034092995763,323.0729713494834,321.6059785724335,157500,5.435942649841309,0.012689986266195774
347.29499371169516,193.6767043600322,323.3771653383168,331.89940438859037,334.5481888406228,191.42949552350362,158500,5.462508201599121,0.013515762984752655
331.3286912096517,363.5182290695702,193.2942777734249,189.38077593242042,333.78076375038677,194.0914676027363,159500,5.428604602813721,0.013067149557173252
194.17017607541192,350.7916603896952,191.83978629081287,192.9828965435933,191.32846133726824,194.0130919052613,160500,5.482070446014404,0.013180749490857124
344.74789689626095,344.11743803182395,322.8163621020928,337.42079462828997,328.19939141943,346.70644395965655,161500,5.478838920593262,0.013562449254095554
255.29097208839352,325.7574789609122,276.9446094348157,325.2296821395161,324.76973895840376,325.2618648279035,162500,5.5031819343566895,0.012805714271962643
195.64466224605522,194.33399395214508,331.3608840708847,329.49953187637203,196.87190420986656,325.44452427579506,163500,5.5218706130981445,0.014968418516218662
189.8366199055295,329.9598680323568,189.84645278857244,333.4248778619607,330.41526293498,187.60737637905288,164500,5.433897972106934,0.01264229230582714
333.11495064742786,323.6373462017852,329.2211979076631,324.45454820061246,328.46614586627067,325.5572964059108,165500,5.486185550689697,0.013846801593899727
320.5439841002946,328.8848404003004,320.94931294670204,326.68127749079474,321.92632536057414,325.83708087746965,166500,5.533657550811768,0.012819785624742508
349.2887378210006,195.69370748550463,332.6079039510763,196.637012558904,195.28977213422988,331.93478347868125,167500,5.522473335266113,0.011509912088513374
334.18840185504627,330.7683912866431,337.83578211437356,322.25131051205966,329.27578717658207,268.483823389668,168500,5.53097677230835,0.014418039470911026
300.5092614933561,342.8276754714151,335.2324219092451,326.98650526652415,287.77971943059373,194.25263873786588,169500,5.55577278137207,0.012776017189025879
340.1266773996784,342.448914917234,325.89167933514176,336.7668163912051,338.09315550475384,338.4372100995894,170500,5.60621452331543,0.01130959764122963
331.35805402761633,341.0909593636216,328.7493438964103,338.7236182179685,342.4817495230477,328.4850414670316,171500,5.5404486656188965,0.01321177463978529
336.311139268488,345.1205902336115,336.35101507973525,251.3032438938604,341.29491514520436,339.9238620525862,172500,5.5693535804748535,0.012129776179790497
191.10147669514078,354.4889367519821,292.1124821611825,330.64646477197084,339.5896534475433,193.31884357913293,173500,5.593594551086426,0.01277407817542553
258.7484555008176,327.2347167798526,324.4748605091724,204.86773258068604,203.67885633576998,246.02688158752608,174500,5.596293926239014,0.011720387265086174
199.47884641874379,333.05445674082995,192.13885409952505,192.805338132573,311.6463627262181,192.8971314081172,175500,5.629400253295898,0.013175321742892265
285.06956169143854,329.57578262174985,325.6775585513513,195.37639563393333,193.43706235693872,325.44702192877304,176500,5.584278583526611,0.011939482763409615
329.57096466266046,336.61434668402467,339.6663020489988,337.97107961122174,278.03607942414897,336.09000258471093,177500,5.629805564880371,0.01108027994632721
344.42035365355383,188.98666348892732,352.1104873543079,339.33248066499823,332.56700504481734,332.3702838470384,178500,5.647335052490234,0.01117636077105999
359.32295098567647,262.69915249462247,211.12374972958247,268.08624416850677,338.83062072943864,346.6694859389387,179500,5.630980968475342,0.01145908422768116
343.64098932524274,325.7905563943934,322.43066628282395,343.6774813244434,332.97951402200687,339.68539114494433,180500,5.637446880340576,0.011098874732851982
359.0697780307992,357.1939966598413,348.0144345606701,347.14202041742374,170.11900458008262,360.70045276344547,181500,5.674220085144043,0.012187479063868523
348.74433966915404,327.7750616384184,336.72793043874333,327.58091920577266,336.82268685041623,323.33223610975733,182500,5.673987865447998,0.012334955856204033
110.73958920506054,356.9667363224704,336.41170550272983,308.9828146992438,370.0805861178044,374.66020232669007,183500,5.644862651824951,0.010987593792378902
350.6159145433384,335.1127166321111,322.77432888229305,363.62434425882293,364.9579539735135,357.9276195297181,184500,5.679958343505859,0.01285218819975853
324.58717090636236,338.0904093358934,332.26827373430274,329.1195457287921,342.5939269312901,343.3518354309163,185500,5.70281982421875,0.01157037541270256
112.50268026882755,371.1811347478539,115.30640426194019,112.4359253310232,364.5310279785203,362.60008466370437,186500,5.807411193847656,0.011103272438049316
355.26608575104075,378.17592777733165,340.0605894262708,134.99943223650433,367.37444595425785,359.294672942568,187500,5.7067437171936035,0.010209191590547562
338.5474402295111,363.17856139206737,340.8984621480448,341.2884178684688,363.07976154518917,364.05093239975184,188500,5.702134132385254,0.011134469881653786
352.09856904155555,364.94042513615375,348.0796051037701,345.3628590901181,352.5057055516072,134.29578483022166,189500,5.752033710479736,0.011888758279383183
358.90423909666447,386.88525948760844,374.3245594297071,366.8124197668311,327.11607675462574,308.3565927659029,190500,5.756470203399658,0.009717707522213459
365.0937312013603,369.64292374089246,348.8210669966555,379.2921170349565,358.0282529217936,276.88454166261533,191500,5.739091873168945,0.011041139252483845
353.58120266655453,359.9158787625497,140.83940235570512,92.27399888873575,346.0877712433102,353.4532655263675,192500,5.723452568054199,0.010883287526667118
282.5747934067726,325.124924736988,145.25445723839877,272.3337658409111,325.9152062644352,312.6717329693562,193500,5.770151138305664,0.010810520499944687
338.69951585366,338.15413964731295,341.9754386251983,352.31135436420186,357.25562725703213,359.45237577052166,194500,5.762303829193115,0.01080917939543724
190.5988023410864,263.96593535790225,195.68407226490046,195.91216731055903,311.76683270421,317.1450366611435,195500,5.782544136047363,0.009833953343331814
197.80475408143766,363.2772861600836,281.0560557169526,193.83706978382997,340.68196629909636,253.35116085682574,196500,5.788187026977539,0.010586898773908615
354.71476807350405,338.9493596154575,351.7111082349782,342.10892113009186,358.4855646262252,347.7113066492382,197500,5.851036071777344,0.010465625673532486
336.3522617413132,363.67368189460075,335.7322238589664,328.31056666813,343.1984881306591,348.04603666566743,198500,5.844352722167969,0.011115662753582
158.61094892788304,135.66253552171727,193.23428222630187,162.9857695015364,297.2795237477402,164.9594590108218,199500,5.805604934692383,0.010677177459001541
333.19271940566796,351.74520217348817,242.96869018683492,262.8617644499255,352.705244852679,297.03625574680905,200000,5.78094482421875,0.008402017876505852
